node_id,is_complete,num_in_links,num_out_links,osm_traffic_controller,longitude,latitude,osm_changeset,birth_timestamp,death_timestamp,region_id
42879298,True,3,3,null,-73.857049,40.732512,18230822,1405267167641,40000000000000,268
42845825,True,3,3,null,-73.888307,40.732515,2114249,1405267167641,40000000000000,248
277386815,True,1,2,null,-73.9214348,40.7325227,13267235,1405267167641,40000000000000,208
597311424,True,1,1,null,-73.9251103,40.7325257,3414263,1405267167641,40000000000000,208
277386525,True,1,2,null,-73.9195806,40.7325476,442575,1405267167641,40000000000000,208
597311429,True,1,1,null,-73.9252581,40.7325518,3414263,1405267167641,40000000000000,208
42500683,True,4,3,null,-73.959712,40.732558,2155102,1405267167641,40000000000000,188
42506525,True,3,3,null,-73.952012,40.732572,2155102,1405267167641,40000000000000,188
277030060,True,1,2,null,-73.870983,40.7325851,426298,1405267167641,40000000000000,248
42436941,True,3,3,null,-73.9876833,40.7326041,6029482,1405267167641,40000000000000,168
42839146,True,3,3,null,-73.890423,40.73264,3157040,1405267167641,40000000000000,248
42439323,True,3,1,null,-73.9816091,40.7326521,16595771,1405267167641,40000000000000,168
42862674,True,2,2,null,-73.922964,40.732656,2114249,1405267167641,40000000000000,208
622232010,True,5,4,null,-73.9427807,40.7326608,17387634,1405267167641,40000000000000,208
42436894,True,3,3,null,-74.0086061,40.7326715,11184207,1405267167641,40000000000000,148
