k,imbalance,lat,lon,region
32,10,40.7429538,-73.8917808,13
32,10,40.7429752,-73.8756816,12
32,10,40.742982,-73.9001705,13
32,10,40.742983,-73.934868,13
32,10,40.742983,-74.033995,14
32,10,40.7430041,-73.9517909,15
32,10,40.7430294,-73.9158727,13
32,10,40.743036,-73.859449,12
32,10,40.7430424,-73.9891546,15
32,10,40.7430511,-74.0398362,14
32,10,40.743061,-73.877683,12
32,10,40.743064,-73.897295,13
32,10,40.7430825,-73.9357664,15
32,10,40.743095,-73.974015,15
32,10,40.7430952,-73.95977,15
32,10,40.743104,-73.879811,12
32,10,40.7431046,-73.8661106,12
32,10,40.7431046,-73.9196458,13
32,10,40.7431106,-73.9168015,13
32,10,40.7431165,-74.0269908,14
32,10,40.74312,-74.046858,14
32,10,40.743128,-73.890716,13
32,10,40.743143,-74.034934,14
32,10,40.7431554,-73.8958865,13
32,10,40.7431636,-73.9720243,15
32,10,40.7431651,-73.8645362,12
32,10,40.7431693,-74.0085372,14
32,10,40.743176,-73.856921,12
32,10,40.7431813,-73.9564403,15
32,10,40.7431934,-73.9367078,15
32,10,40.743194,-73.917728,13
32,10,40.743205,-73.979959,15
32,10,40.7432123,-74.0407957,14
32,10,40.743218,-73.907159,13
32,10,40.74323,-73.870525,12
32,10,40.7432336,-73.8959841,13
32,10,40.743258,-73.89813,13
32,10,40.743261,-73.889792,13
32,10,40.743265,-73.982009,15
32,10,40.7432907,-74.0279878,14
32,10,40.7432991,-73.8549247,12
32,10,40.7433023,-73.9376279,15
32,10,40.743305,-74.035867,14
32,10,40.7433051,-73.9186673,13
32,10,40.743308,-73.862612,12
32,10,40.74331,-74.043724,14
32,10,40.743326,-73.984078,15
32,10,40.743326,-73.858777,12
32,10,40.743328,-73.8675144,12
32,10,40.743337,-73.908036,13
32,10,40.743369,-73.942976,15
32,10,40.7433714,-73.8637062,12
32,10,40.7433786,-74.0285158,14
32,10,40.743389,-73.986147,15
32,10,40.7433961,-73.9384098,15
32,10,40.743399,-73.88887,12
32,10,40.743416,-74.047717,14
32,10,40.7434183,-73.9538701,15
32,10,40.743419,-73.883913,12
32,10,40.743425,-73.999848,14
32,10,40.7434268,-73.9489241,15
32,10,40.743431,-73.996129,14
32,10,40.7434389,-73.8599089,12
32,10,40.743448,-74.003542,14
32,10,40.743448,-73.9009,13
32,10,40.743451,-73.988194,15
32,10,40.743453,-73.904303,13
32,10,40.743455,-73.914837,13
32,10,40.743456,-73.882113,12
32,10,40.743465,-74.03679,14
32,10,40.74347,-74.007238,14
32,10,40.74347,-73.908956,13
32,10,40.7434766,-73.8516566,12
32,10,40.7434769,-73.895501,13
32,10,40.743487,-73.899074,13
32,10,40.7434908,-74.0291289,14
32,10,40.7435222,-73.9205315,13
32,10,40.7435294,-73.9768078,15
32,10,40.7435303,-73.9233721,13
32,10,40.743534,-73.939498,15
32,10,40.743548,-73.887986,12
32,10,40.7435498,-73.8956155,13
32,10,40.7435549,-73.9583973,15
32,10,40.743568,-73.992318,14
32,10,40.7435693,-73.8616597,12
32,10,40.743582,-74.044547,14
32,10,40.7436277,-73.9214518,13
32,10,40.7436282,-74.0298587,14
32,10,40.74363,-74.037739,14
32,10,40.7436347,-73.8735383,12
32,10,40.743645,-73.940446,15
32,10,40.743661,-73.877211,12
32,10,40.743665,-73.856056,12
32,10,40.743676,-73.887098,12
32,10,40.743714,-73.942111,15
32,10,40.7437211,-74.0268123,14
32,10,40.7437343,-73.9223823,13
32,10,40.7437446,-73.9252479,13
32,10,40.743757,-73.87925,12
32,10,40.743762,-73.900029,13
32,10,40.743772,-73.913829,13
32,10,40.743775,-73.886208,12
32,10,40.743782,-73.973512,15
32,10,40.743789,-74.038655,14
32,10,40.743794,-73.88471,12
32,10,40.743796,-73.989011,15
32,10,40.743802,-74.0307736,14
32,10,40.7438116,-73.8659536,12
32,10,40.7438208,-73.9591842,15
32,10,40.743825,-73.979508,15
32,10,40.7438304,-73.9715991,15
32,10,40.7438417,-73.8852596,12
32,10,40.7438524,-73.9261851,13
32,10,40.743864,-73.870647,12
32,10,40.7438668,-73.9561987,15
32,10,40.743882,-73.98156,15
32,10,40.7439217,-73.9487612,15
32,10,40.7439276,-73.9004975,13
32,10,40.7439356,-73.894953,13
32,10,40.743938,-73.855268,12
32,10,40.743941,-74.04843,14
32,10,40.743945,-73.983627,15
32,10,40.7439463,-73.9242317,13
32,10,40.743955,-73.874226,12
32,10,40.74396,-74.0396007,14
32,10,40.7439626,-73.8724337,12
32,10,40.743965,-74.0317156,14
32,10,40.743993,-73.857649,12
32,10,40.7440071,-73.953677,15
32,10,40.744008,-73.985696,15
32,10,40.744009,-73.999422,14
32,10,40.744031,-73.858681,12
32,10,40.744035,-74.003116,14
32,10,40.7440362,-73.9455559,15
32,10,40.744047,-73.881658,12
32,10,40.744059,-73.88347,12
32,10,40.744061,-74.006811,14
32,10,40.7440612,-73.9280003,13
32,10,40.744066,-73.987746,15
32,10,40.7440748,-73.8677052,12
32,10,40.7440892,-73.9496847,15
32,10,40.744095,-73.904405,13
32,10,40.744099,-73.995645,14
32,10,40.7441069,-73.9763707,15
32,10,40.744123,-74.0327066,14
32,10,40.744124,-73.859857,12
32,10,40.744126,-73.906936,13
32,10,40.7441536,-73.8519999,12
32,10,40.7441543,-73.8707586,12
32,10,40.744167,-73.91248,13
32,10,40.7441719,-74.008536,14
32,10,40.744186,-73.991871,14
32,10,40.744204,-74.045187,14
32,10,40.7442513,-73.9014228,13
32,10,40.7442643,-73.9270118,13
32,10,40.744265,-73.876746,12
32,10,40.7442718,-73.8713893,12
32,10,40.744275,-73.880417,12
32,10,40.7442775,-73.9298822,13
32,10,40.744278,-74.049263,14
32,10,40.7442828,-74.0336143,14
32,10,40.7442902,-73.861814,12
32,10,40.744292,-74.041088,14
32,10,40.7443005,-73.8656411,12
32,10,40.744303,-73.9712047,15
32,10,40.7443181,-73.866612,12
32,10,40.7443221,-73.9585108,15
32,10,40.7443453,-73.9510021,15
32,10,40.744361,-73.878784,12
32,10,40.744395,-73.858874,12
32,10,40.744405,-73.940316,15
32,10,40.744406,-73.944759,15
32,10,40.7444433,-74.0345273,14
32,10,40.74445,-73.973027,15
32,10,40.7444556,-73.9560096,15
32,10,40.744458,-73.905951,13
32,10,40.74446,-73.9790542,15
32,10,40.744471,-73.911509,13
32,10,40.744472,-73.914637,13
32,10,40.7444754,-73.9288797,13
32,10,40.7444885,-73.9317167,13
32,10,40.744489,-74.045965,14
32,10,40.7444979,-73.9437535,15
32,10,40.744498,-73.981109,15
32,10,40.744505,-73.975224,15
32,10,40.7445132,-73.9712361,15
32,10,40.744533,-73.988869,15
32,10,40.7445455,-74.0276067,14
32,10,40.744548,-73.873771,12
32,10,40.744557,-73.895985,13
32,10,40.744562,-73.983177,15
32,10,40.7445665,-73.870861,12
32,10,40.744576,-73.896903,13
32,10,40.744579,-73.915566,13
32,10,40.744589,-73.884669,12
32,10,40.7445913,-73.8630226,12
32,10,40.744604,-73.855611,12
32,10,40.7446066,-73.8651484,12
32,10,40.7446156,-74.0325492,14
32,10,40.7446161,-74.0354455,14
32,10,40.744622,-74.002691,14
32,10,40.744627,-73.985243,15
32,10,40.744629,-73.881212,12
32,10,40.74463,-73.998972,14
32,10,40.744636,-74.028142,14
32,10,40.744646,-74.006385,14
32,10,40.744653,-73.883015,12
32,10,40.744654,-73.8978125,13
32,10,40.744659,-73.906805,13
32,10,40.744671,-73.895094,13
32,10,40.744682,-73.987298,15
32,10,40.7446848,-73.9307329,13
32,10,40.744686,-73.916493,13
32,10,40.7446914,-73.8678663,12
32,10,40.7446947,-74.0082461,14
32,10,40.7447002,-73.9485066,15
32,10,40.7447428,-73.9105638,13
32,10,40.744748,-73.93926,15
32,10,40.7447536,-74.0287485,14
32,10,40.744754,-74.033455,14
32,10,40.744763,-73.995161,14
32,10,40.7447756,-74.0363711,14
32,10,40.744779,-73.975881,15
32,10,40.744792,-73.91742,13
32,10,40.744797,-73.903255,13
32,10,40.7448012,-73.9534112,15
32,10,40.744802,-73.991419,14
32,10,40.7448031,-73.8523432,12
32,10,40.744806,-73.913626,13
32,10,40.744807,-74.04683,14
32,10,40.744817,-73.942874,15
32,10,40.7448259,-73.9578972,15
32,10,40.744869,-73.876282,12
32,10,40.744872,-74.029485,14
32,10,40.744892,-73.857192,12
32,10,40.744901,-73.918349,13
32,10,40.744931,-73.901492,13
32,10,40.744941,-73.887338,12
32,10,40.744941,-73.909587,13
32,10,40.7449468,-73.8669477,12
32,10,40.7449493,-74.0373158,14
32,10,40.744961,-73.935414,15
32,10,40.7449624,-73.8933487,13
32,10,40.744965,-73.878319,12
32,10,40.7449877,-74.0324357,14
32,10,40.7449963,-73.9024893,13
32,10,40.74501,-73.919275,13
32,10,40.7450185,-73.861748,12
32,10,40.74503,-74.030398,14
32,10,40.7450464,-73.9507635,15
32,10,40.745058,-73.978607,15
32,10,40.7450587,-73.9333424,13
32,10,40.7450662,-73.9382658,15
32,10,40.745068,-73.972576,15
32,10,40.745069,-73.93635,15
32,10,40.7450823,-73.8592487,12
32,10,40.7450955,-73.864413,12
32,10,40.745108,-73.892005,13
32,10,40.745109,-74.047652,14
32,10,40.7451118,-74.0382567,14
32,10,40.745116,-73.920203,13
32,10,40.74512,-73.904488,13
32,10,40.7451245,-73.9474573,15
32,10,40.7451251,-73.9706492,15
32,10,40.745131,-73.9806552,15
32,10,40.745139,-74.033338,14
32,10,40.7451472,-73.9708999,15
32,10,40.745151,-73.873305,12
32,10,40.745159,-73.9707574,15
32,10,40.745174,-73.974748,15
32,10,40.745181,-73.982727,15
32,10,40.7451899,-74.042521,14
32,10,40.745195,-74.03135,14
32,10,40.7451972,-73.9420329,15
32,10,40.7452,-73.871569,12
32,10,40.745202,-73.884251,12
32,10,40.745203,-73.89111,13
32,10,40.745203,-73.908558,13
32,10,40.745207,-74.002265,14
32,10,40.745224,-73.921132,13
32,10,40.7452309,-73.866144,12
32,10,40.745231,-74.00596,14
32,10,40.745232,-73.88257,12
32,10,40.745233,-73.880747,12
32,10,40.745239,-73.937697,15
32,10,40.745242,-73.869288,12
32,10,40.745244,-73.984794,15
32,10,40.7452619,-73.9557451,15
32,10,40.745267,-73.855951,12
32,10,40.745286,-73.988729,15
32,10,40.745286,-73.948301,15
32,10,40.7452864,-74.0391815,14
32,10,40.745294,-73.998486,14
32,10,40.745301,-73.986846,15
32,10,40.745304,-73.890185,13
32,10,40.745309,-73.907522,13
32,10,40.74533,-73.92206,13
32,10,40.74536,-74.049772,14
32,10,40.7453644,-74.0323145,14
32,10,40.745365,-73.888332,12
32,10,40.745383,-73.994709,14
32,10,40.745391,-73.905555,13
32,10,40.745401,-74.048446,14
32,10,40.745404,-73.97736,15
32,10,40.745411,-73.889255,13
32,10,40.745421,-73.990968,14
32,10,40.745438,-73.909468,13
32,10,40.745438,-73.922989,13
32,10,40.745442,-73.975394,15
32,10,40.7454488,-74.0401474,14
32,10,40.7454493,-74.0082958,14
32,10,40.7454574,-74.0254518,14
32,10,40.7454601,-73.8630864,12
32,10,40.745461,-73.875827,12
32,10,40.745471,-73.946543,15
32,10,40.7454733,-73.8652838,12
32,10,40.7454818,-73.8661147,12
32,10,40.745492,-73.9531856,15
32,10,40.7454982,-73.9044372,13
32,10,40.745519,-74.033222,14
32,10,40.7455191,-74.0433257,14
32,10,40.7455368,-73.8524844,12
32,10,40.745545,-73.923916,13
32,10,40.7455463,-73.9572343,15
32,10,40.745562,-73.909938,13
32,10,40.74559,-73.877904,12
32,10,40.7455913,-73.9730185,15
32,10,40.745595,-73.903389,13
32,10,40.7455993,-74.0261869,14
32,10,40.745601,-73.868086,12
32,10,40.7456039,-73.8874569,12
32,10,40.7456053,-73.9392974,15
32,10,40.7456299,-73.8941517,13
32,10,40.745641,-73.9064189,13
32,10,40.7456468,-73.9724435,15
32,10,40.745653,-73.924845,13
32,10,40.745678,-74.034147,14
32,10,40.745685,-73.972122,15
32,10,40.7456991,-73.9581259,15
32,10,40.7457015,-73.8863583,12
32,10,40.7457168,-73.9467199,15
32,10,40.74572,-73.950536,15
32,10,40.745726,-73.978121,15
32,10,40.745731,-73.902117,13
32,10,40.7457326,-73.9399053,15
32,10,40.745734,-73.980209,15
32,10,40.745735,-73.859585,12
32,10,40.7457396,-73.9704178,15
32,10,40.7457397,-73.8621584,12
32,10,40.745756,-73.87284,12
32,10,40.745764,-73.925803,13
32,10,40.745784,-73.911247,13
32,10,40.745786,-73.8854485,12
32,10,40.745786,-73.889331,13
32,10,40.745797,-73.883843,12
32,10,40.7458104,-73.9822752,15
32,10,40.7458119,-74.0272407,14
32,10,40.745814,-74.044162,14
32,10,40.745816,-74.005535,14
32,10,40.745818,-73.94565,15
32,10,40.745826,-74.001812,14
32,10,40.74583,-73.901096,13
32,10,40.745835,-73.880284,12
32,10,40.745836,-73.882105,12
32,10,40.745839,-74.035086,14
32,10,40.745861,-73.984344,15
32,10,40.7458654,-73.9266909,13
32,10,40.7458827,-74.0080379,14
32,10,40.745887,-73.912131,13
32,10,40.745887,-73.907262,13
32,10,40.745905,-73.8845502,12
32,10,40.7459054,-73.8640236,12
32,10,40.745908,-73.869631,12
32,10,40.7459171,-73.9407575,15
32,10,40.745921,-73.986393,15
32,10,40.7459293,-73.9731014,15
32,10,40.74593,-73.856291,12
32,10,40.74594,-73.900055,13
32,10,40.7459474,-73.9555124,15
32,10,40.7459513,-73.9980073,14
32,10,40.74597,-74.049347,14
32,10,40.7459735,-73.927622,13
32,10,40.745979,-73.948069,15
32,10,40.7459965,-73.9742773,15
32,10,40.745998,-74.036008,14
32,10,40.746004,-73.994262,14
32,10,40.746031,-73.913373,13
32,10,40.746035,-73.934401,13
32,10,40.746036,-73.97679,15
32,10,40.746036,-73.988592,15
32,10,40.746038,-73.990518,15
32,10,40.7460424,-73.940569,15
32,10,40.746066,-73.875362,12
32,10,40.7460665,-74.0283419,14
32,10,40.746081,-74.041332,14
32,10,40.7460826,-73.928559,13
32,10,40.7461,-73.866414,12
32,10,40.746104,-73.871771,12
32,10,40.746106,-74.044953,14
32,10,40.746117,-73.944893,15
32,10,40.746138,-73.914303,13
32,10,40.7461427,-73.8530299,12
32,10,40.746143,-73.941736,15
32,10,40.746144,-73.89811,13
32,10,40.7461679,-74.036947,14
32,10,40.7461753,-73.9696195,15
32,10,40.746186,-73.908117,13
32,10,40.746186,-73.952946,15
32,10,40.7461879,-73.9566514,15
32,10,40.7461917,-74.029087,14
32,10,40.7461919,-73.929506,13
32,10,40.746222,-73.877536,12
32,10,40.7462252,-73.9739803,15
32,10,40.746231,-73.890366,13
32,10,40.7462379,-73.945524,15
32,10,40.746238,-73.897224,13
32,10,40.746246,-73.915232,13
32,10,40.7462491,-74.0399122,14
32,10,40.7462769,-73.9401481,15
32,10,40.746288,-73.933264,13
32,10,40.7462965,-73.930411,13
32,10,40.746297,-73.971679,15
32,10,40.746314,-73.868265,12
32,10,40.746317,-73.870045,12
32,10,40.746319,-74.037872,14
32,10,40.7463202,-73.9736421,15
32,10,40.746335,-73.896325,13
32,10,40.746347,-73.872384,12
32,10,40.746355,-73.916158,13
32,10,40.7463571,-74.0299955,14
32,10,40.7463684,-73.862462,12
32,10,40.746372,-73.9428109,15
32,10,40.746388,-73.859901,12
32,10,40.746392,-73.977636,15
32,10,40.7463931,-73.9817423,15
32,10,40.7463948,-74.0051067,14
32,10,40.746402,-73.979724,15
32,10,40.7464048,-73.9313334,13
32,10,40.74641,-73.950307,15
32,10,40.7464131,-73.9397665,15
32,10,40.746415,-74.045793,14
32,10,40.746428,-73.895421,13
32,10,40.7464399,-73.8908424,13
32,10,40.746442,-73.879818,12
32,10,40.746449,-73.899826,13
32,10,40.74646,-73.917086,13
32,10,40.7464681,-73.9819258,15
32,10,40.7464771,-73.9039986,13
32,10,40.746479,-74.038803,14
32,10,40.746492,-74.001326,14
32,10,40.746494,-73.9838932,15
32,10,40.746497,-73.932268,13
32,10,40.7465233,-74.0309447,14
32,10,40.746536,-73.985949,15
32,10,40.7465444,-73.8943638,13
32,10,40.74655,-73.864903,12
32,10,40.7465551,-73.894849,13
32,10,40.746568,-73.918014,13
32,10,40.74657,-73.883746,12
32,10,40.74658,-73.9975495,14
32,10,40.746581,-73.943765,15
32,10,40.746602,-74.048913,14
32,10,40.7466076,-73.8566712,12
32,10,40.746618,-73.993813,14
32,10,40.74662,-73.893588,13
32,10,40.7466301,-73.8950949,13
32,10,40.7466379,-73.9552781,15
32,10,40.7466479,-74.0396777,14
32,10,40.746659,-73.990067,15
32,10,40.7466699,-73.9744848,15
32,10,40.74667,-73.874896,12
32,10,40.7466756,-73.97639,15
32,10,40.746676,-73.918942,13
32,10,40.7466805,-73.9478335,15
32,10,40.746682,-73.900713,13
32,10,40.7466889,-74.0319135,14
32,10,40.746708,-74.04659,14
32,10,40.7467319,-74.0247944,14
32,10,40.746753,-73.892321,13
32,10,40.746764,-73.866759,12
32,10,40.746775,-73.908847,13
32,10,40.746784,-73.919869,13
32,10,40.746789,-73.988452,15
32,10,40.746795,-74.0078599,14
32,10,40.746795,-73.94322,15
32,10,40.746826,-73.938987,15
32,10,40.7468377,-74.0328268,14
32,10,40.7468465,-73.891429,13
32,10,40.746849,-73.871932,12
32,10,40.74686,-73.909675,13
32,10,40.746865,-73.877159,12
32,10,40.7468726,-73.853174,12
32,10,40.746876,-73.952712,15
32,10,40.74689,-73.945326,15
32,10,40.746891,-73.920798,13
32,10,40.746897,-73.930291,13
32,10,40.746906,-73.863703,12
32,10,40.7469074,-74.0258,14
32,10,40.746909,-73.901602,13
32,10,40.746922,-73.97122,15
32,10,40.746937,-73.898616,13
32,10,40.746941,-73.973193,15
32,10,40.746942,-73.890501,13
32,10,40.746944,-73.903796,13
32,10,40.746984,-73.904769,13
32,10,40.746989,-73.870375,12
32,10,40.7469965,-73.9814054,15
32,10,40.7469982,-74.0337645,14
32,10,40.746999,-73.921724,13
32,10,40.747,-73.896456,13
32,10,40.747009,-74.047407,14
32,10,40.74701,-73.977188,15
32,10,40.747015,-73.89553,13
32,10,40.747023,-74.004653,14
32,10,40.747031,-73.868438,12
32,10,40.747034,-73.879363,12
32,10,40.747039,-73.889571,13
32,10,40.74704,-73.882989,12
32,10,40.7470488,-73.9563678,15
32,10,40.7470505,-73.8551852,12
32,10,40.7470543,-73.9812221,15
32,10,40.7470648,-73.9757414,15
32,10,40.747068,-73.979238,15
32,10,40.7470753,-73.9292991,13
32,10,40.7470854,-74.0268299,14
32,10,40.747098,-73.983443,15
32,10,40.747107,-73.922653,13
32,10,40.7471097,-73.9500728,15
32,10,40.747122,-73.942382,15
32,10,40.747134,-73.888678,12
32,10,40.747135,-73.892409,13
32,10,40.747147,-74.000848,14
32,10,40.747157,-73.862859,12
32,10,40.7471651,-74.0346923,14
32,10,40.747168,-73.9854922,15
32,10,40.74718,-74.041269,14
32,10,40.7471848,-73.8526078,12
32,10,40.74719,-73.902677,13
32,10,40.747196,-73.86032,12
32,10,40.7472035,-73.9970954,14
32,10,40.747214,-73.923581,13
32,10,40.747214,-73.865249,12
32,10,40.747235,-73.993359,14
32,10,40.747238,-73.891505,13
32,10,40.7472491,-73.8876114,12
32,10,40.747262,-73.874442,12
32,10,40.7472646,-73.9283223,13
32,10,40.747277,-73.989617,15
32,10,40.7472789,-73.8570187,12
32,10,40.747295,-73.91212,13
32,10,40.747296,-73.974044,15
32,10,40.7472992,-74.0279701,14
32,10,40.747317,-73.869342,12
32,10,40.747321,-73.92451,13
32,10,40.7473335,-73.9550472,15
32,10,40.7473372,-74.0356067,14
32,10,40.747341,-73.886717,12
32,10,40.7473424,-73.9476117,15
32,10,40.747343,-73.890576,13
32,10,40.74735,-73.938292,15
32,10,40.747358,-73.867351,12
32,10,40.747369,-74.048386,14
32,10,40.747395,-73.909554,13
32,10,40.7474275,-73.9438992,15
32,10,40.74743,-74.028712,14
32,10,40.7474411,-73.9254904,13
32,10,40.7474435,-73.8857535,12
32,10,40.747446,-73.889651,13
32,10,40.7474479,-73.9686529,15
32,10,40.747458,-73.941458,15
32,10,40.7474663,-73.9687918,15
32,10,40.7474789,-73.8534945,12
32,10,40.747481,-73.872068,12
32,10,40.747482,-74.042074,14
32,10,40.747485,-73.927323,13
32,10,40.7475018,-74.0365229,14
32,10,40.7475038,-74.0077312,14
32,10,40.747511,-73.876789,12
32,10,40.7475167,-73.9707356,15
32,10,40.747535,-73.988305,15
32,10,40.747535,-73.884855,12
32,10,40.747543,-73.888756,12
32,10,40.747551,-73.926353,13
32,10,40.7475605,-73.9727362,15
32,10,40.747561,-73.898336,13
32,10,40.747573,-73.9524876,15
32,10,40.747588,-73.868529,12
32,10,40.74759,-73.897483,13
32,10,40.7475938,-74.0296462,14
32,10,40.7476083,-73.9564973,15
32,10,40.747614,-73.866489,12
32,10,40.747623,-73.896577,13
32,10,40.747628,-73.976735,15
32,10,40.74763,-73.883936,12
32,10,40.747631,-73.863101,12
32,10,40.747639,-73.878892,12
32,10,40.747642,-73.9450579,15
32,10,40.7476541,-73.8959058,13
32,10,40.747655,-73.870709,12
32,10,40.7476572,-73.8825541,12
32,10,40.747662,-73.904462,13
32,10,40.7476657,-74.0374536,14
32,10,40.7476746,-73.9432126,15
32,10,40.747678,-73.902462,13
32,10,40.747684,-73.978788,15
32,10,40.74769,-74.004168,14
32,10,40.747692,-73.893797,13
32,10,40.7477017,-73.9807424,15
32,10,40.7477226,-73.855548,12
32,10,40.747762,-74.030576,14
32,10,40.747764,-73.909919,13
32,10,40.747765,-73.982957,15
32,10,40.747767,-74.000399,14
32,10,40.747773,-73.985046,15
32,10,40.7477927,-73.9548887,15
32,10,40.7477984,-73.9498542,15
32,10,40.747802,-74.042926,14
32,10,40.7478192,-74.0384071,14
32,10,40.74782,-73.860639,12
32,10,40.7478218,-73.9966452,14
32,10,40.74783,-73.882071,12
32,10,40.7478337,-73.9704942,15
32,10,40.747834,-73.862429,12
32,10,40.747855,-73.99291,14
32,10,40.747865,-73.873978,12
32,10,40.747869,-73.865627,12
32,10,40.747872,-73.872155,12
32,10,40.7478735,-73.9712462,15
32,10,40.747882,-73.975422,15
32,10,40.7478852,-74.0389265,14
32,10,40.747893,-73.905349,13
32,10,40.7478958,-73.9891568,15
32,10,40.747898,-74.048023,14
32,10,40.7478984,-73.8573365,12
32,10,40.747914,-73.903366,13
32,10,40.7479197,-74.0315423,14
32,10,40.7479204,-73.973591,15
32,10,40.747927,-73.881137,12
32,10,40.747942,-73.942479,15
32,10,40.747988,-73.91193,13
32,10,40.748025,-73.880206,12
32,10,40.748039,-73.937478,15
32,10,40.748044,-73.895587,13
32,10,40.748065,-73.939768,15
32,10,40.748065,-74.025458,14
32,10,40.748072,-74.032433,14
32,10,40.748107,-73.947355,15
32,10,40.748114,-73.9678744,15
32,10,40.748124,-73.879278,12
32,10,40.748124,-74.043784,14
32,10,40.748128,-73.906242,13
32,10,40.748136,-73.86474,12
32,10,40.748141,-73.876418,12
32,10,40.748145,-73.90425,13
32,10,40.7481506,-73.8540709,12
32,10,40.748155,-73.870959,12
32,10,40.74817,-74.040594,14
32,10,40.7481719,-73.9722875,15
32,10,40.7481843,-74.0076496,14
32,10,40.7482137,-74.0074126,14
32,10,40.748215,-73.9438774,15
32,10,40.748216,-73.878406,12
32,10,40.748225,-74.03335,14
32,10,40.748236,-73.941667,15
32,10,40.7482371,-73.9686502,15
32,10,40.748245,-73.976288,15
32,10,40.7482535,-74.0245749,14
32,10,40.7482597,-73.9522632,15
32,10,40.7482826,-73.9881817,15
32,10,40.7482941,-73.9783444,15
32,10,40.748319,-73.877416,12
32,10,40.748355,-74.003684,14
32,10,40.748358,-73.907132,13
32,10,40.7483652,-73.9708976,15
32,10,40.7483674,-74.02643,14
32,10,40.74837,-73.938916,15
32,10,40.7483708,-73.868889,12
32,10,40.748376,-73.936783,15
32,10,40.748383,-73.905137,13
32,10,40.7483932,-73.9447897,15
32,10,40.748395,-74.044505,14
32,10,40.7483975,-73.9805355,15
32,10,40.7484,-73.999938,14
32,10,40.7484026,-73.9568364,15
32,10,40.748409,-73.897632,13
32,10,40.7484117,-73.8961267,13
32,10,40.748419,-74.034303,14
32,10,40.748421,-74.041466,14
32,10,40.7484272,-73.895984,13
32,10,40.7484275,-73.996204,14
32,10,40.748432,-73.982473,15
32,10,40.748439,-73.98456,15
32,10,40.748442,-74.039635,14
32,10,40.7484647,-73.8513978,12
32,10,40.748468,-73.873513,12
32,10,40.748469,-73.992463,14
32,10,40.748472,-73.870016,12
32,10,40.748482,-74.035239,14
32,10,40.748484,-73.860989,12
32,10,40.748491,-73.863545,12
32,10,40.7485001,-73.9690224,15
32,10,40.7485013,-73.9749705,15
32,10,40.748502,-73.910159,13
32,10,40.7485042,-73.988708,15
32,10,40.748521,-73.875489,12
32,10,40.7485336,-73.9731443,15
32,10,40.748546,-73.949628,15
32,10,40.7485673,-74.0275226,14
32,10,40.74859,-73.908016,13
32,10,40.7485945,-73.8953534,13
32,10,40.7485965,-74.0475597,14
32,10,40.748614,-73.874629,12
32,10,40.748625,-73.865015,12
32,10,40.748641,-73.868092,12
32,10,40.7486579,-73.9698998,15
32,10,40.7486696,-74.0361734,14
32,10,40.748673,-73.8945387,13
32,10,40.74868,-74.040274,14
32,10,40.7486803,-74.0076736,14
32,10,40.748685,-73.911642,13
32,10,40.74869,-73.857716,12
32,10,40.74869,-74.045351,14
32,10,40.748724,-73.898806,13
32,10,40.7487327,-74.028347,14
32,10,40.7487552,-73.869165,12
32,10,40.748771,-73.893607,13
32,10,40.7487789,-73.906953,13
32,10,40.748801,-74.0009006,14
32,10,40.74881,-74.037102,14
32,10,40.7488168,-73.9376591,15
32,10,40.748818,-73.91281,13
32,10,40.748828,-73.908901,13
32,10,40.7488457,-73.9699499,15
32,10,40.7488457,-73.8513024,12
32,10,40.7488459,-73.9471087,15
32,10,40.748852,-73.872373,12
32,10,40.748859,-73.905913,13
32,10,40.7488648,-73.9758337,15
32,10,40.7488709,-73.8927216,13
32,10,40.74889,-73.942136,15
32,10,40.7488906,-74.0292646,14
32,10,40.748906,-73.871841,12
32,10,40.7489141,-74.0070382,14
32,10,40.7489146,-73.9798438,15
32,10,40.748921,-73.977888,15
32,10,40.748924,-73.867257,12
32,10,40.7489261,-73.970506,15
32,10,40.748927,-73.913744,13
32,10,40.748934,-73.95164,15
32,10,40.748956,-73.899692,13
32,10,40.748957,-73.871356,12
32,10,40.7489624,-73.8918123,13
32,10,40.7489653,-73.8545148,12
32,10,40.748974,-74.003236,14
32,10,40.748987,-74.041099,14
32,10,40.748988,-74.04615,14
32,10,40.748989,-73.8638,12
32,10,40.7489964,-74.0380883,14
32,10,40.7490021,-73.9397181,15
32,10,40.7490196,-73.9544685,15
32,10,40.7490333,-73.9880635,15
32,10,40.749034,-73.914668,13
32,10,40.7490366,-73.8965183,13
32,10,40.749041,-73.944265,15
32,10,40.749045,-74.030204,14
32,10,40.74905,-73.982024,15
32,10,40.7490521,-73.9957492,14
32,10,40.7490557,-73.9522159,15
32,10,40.7490574,-73.8908814,13
32,10,40.749064,-73.870379,12
32,10,40.7490759,-73.89641,13
32,10,40.749087,-73.9099,13
32,10,40.749101,-73.992006,14
32,10,40.749102,-73.984076,15
32,10,40.7491077,-73.9251725,13
32,10,40.7491137,-73.9745184,15
32,10,40.7491155,-73.9882578,15
32,10,40.749143,-73.9156,13
32,10,40.749157,-73.972692,15
32,10,40.749157,-73.869425,12
32,10,40.749159,-73.920342,13
32,10,40.7491618,-74.0251804,14
32,10,40.7491619,-73.8899487,13
32,10,40.749186,-73.900582,13
32,10,40.7492032,-74.0311374,14
32,10,40.74922,-73.865372,12
32,10,40.749248,-73.916526,13
32,10,40.7492553,-73.8890369,12
