node_id,is_complete,num_in_links,num_out_links,osm_traffic_controller,longitude,latitude,osm_changeset,birth_timestamp,death_timestamp,region_id
42440079,True,3,2,null,-73.926838,40.867064,2221591,1405267167641,40000000000000,6
298917891,True,2,2,null,-73.9736091,40.867071,20998164,1405267167641,40000000000000,7
42755120,True,3,3,null,-73.885738,40.867088,2970028,1405267167641,40000000000000,6
103183703,True,4,4,null,-74.02263,40.867089,2708189,1405267167641,40000000000000,7
103273787,True,4,4,null,-73.991837,40.867092,2196274,1405267167641,40000000000000,7
42445637,True,2,3,null,-73.925514,40.867133,2221591,1405267167641,40000000000000,6
103141316,True,3,3,null,-73.987479,40.867143,3433778,1405267167641,40000000000000,7
103117840,True,4,4,null,-73.959224,40.867169,2196274,1405267167641,40000000000000,7
300855889,True,1,1,null,-74.0399074,40.8671692,10384905,1405267167641,40000000000000,7
567269815,True,3,2,null,-74.0000779,40.8671698,5020881,1405267167641,40000000000000,7
298287310,True,1,1,null,-74.0394261,40.8671711,668549,1405267167641,40000000000000,7
1365154716,True,1,1,null,-73.9760371,40.867175,8754997,1405267167641,40000000000000,7
103142185,True,4,4,null,-73.967128,40.867191,2934108,1405267167641,40000000000000,7
298287308,True,1,1,null,-74.0380699,40.867197,668549,1405267167641,40000000000000,7
103284209,True,4,4,null,-73.961604,40.867223,2708189,1405267167641,40000000000000,7
42776200,True,3,3,null,-73.886907,40.867228,2970028,1405267167641,40000000000000,6
103198212,True,4,4,null,-73.989475,40.867233,3433778,1405267167641,40000000000000,7
42736713,True,2,2,null,-73.88974,40.867235,2970028,1405267167641,40000000000000,6
42432805,True,3,2,null,-73.9293463,40.8672563,14170703,1405267167641,40000000000000,6
42764835,True,4,4,null,-73.883625,40.867258,2970028,1405267167641,40000000000000,6
298606466,True,1,2,null,-74.0065512,40.8672747,672997,1405267167641,40000000000000,7
42437925,True,4,4,null,-73.919215,40.867275,2221591,1405267167641,40000000000000,6
103165383,True,2,2,null,-74.037761,40.867284,2708189,1405267167641,40000000000000,7
298287307,True,2,1,null,-74.0333486,40.8673017,12989420,1405267167641,40000000000000,7
103224125,True,4,4,null,-73.983955,40.867307,2708189,1405267167641,40000000000000,7
300856016,True,1,1,null,-74.0425976,40.8673108,2849157,1405267167641,40000000000000,7
103146457,True,4,4,null,-74.014995,40.867311,2196274,1405267167641,40000000000000,7
298287304,True,1,1,null,-74.0315109,40.8673119,2849157,1405267167641,40000000000000,7
103135921,True,3,3,null,-73.979526,40.867312,2196274,1405267167641,40000000000000,7
103223914,True,4,4,null,-74.019577,40.867313,2934108,1405267167641,40000000000000,7
42752618,True,2,2,null,-73.8823371,40.867314,10859472,1405267167641,40000000000000,6
103143503,True,3,3,null,-73.98624,40.867319,3433778,1405267167641,40000000000000,7
103235810,True,2,4,null,-74.0295384,40.8673528,2196274,1405267167641,40000000000000,7
103275244,True,1,1,null,-74.04434,40.867368,3546412,1405267167641,40000000000000,7
42744191,True,2,2,null,-73.880027,40.867369,2970028,1405267167641,40000000000000,6
103218545,True,2,2,null,-74.044976,40.8673775,2849157,1405267167641,40000000000000,7
