node_id,lat,long,color_id
261416811,40.669296,-73.70474,82
42467940,40.669311,-74.0044545,124
254146740,40.6693111,-74.1773163,42
42487576,40.669313,-73.979563,2
42828749,40.669315,-73.767202,10
42812144,40.6693184,-73.8404864,79
254003260,40.6693192,-74.1770776,42
42485164,40.6693215,-73.8848007,57
598669036,40.6693222,-73.8423605,79
42832135,40.669327,-73.735319,82
42515572,40.669335,-73.875794,57
42505098,40.669335,-73.8738,57
42843514,40.669339,-73.798623,10
42906630,40.669358,-73.7969655,10
261367274,40.669364,-73.715144,82
42495632,40.66937,-73.895222,57
42475983,40.669372,-73.976201,2
103866186,40.6693723,-74.108752,28
42890352,40.669378,-73.763881,10
261424749,40.669384,-73.718469,82
42837155,40.669386,-73.814457,79
42484991,40.669387,-73.903884,57
42921302,40.6693891,-73.8511003,79
42882401,40.669392,-73.825128,79
42834820,40.669393,-73.796284,10
254000439,40.6693962,-74.1848792,42
42875855,40.669397,-73.807699,79
42504480,40.669404,-73.912603,57
598293556,40.6694097,-73.9969947,124
42857345,40.669414,-73.768117,10
2332690406,40.6694145,-74.098389,28
105458188,40.6694155,-74.1992725,42
42837856,40.669421,-73.7825,10
261455692,40.669427,-73.727992,82
42476088,40.669427,-73.9728052,2
1942055335,40.6694348,-73.8640978,79
42503869,40.669435,-73.925491,57
42502339,40.669441,-73.88399,57
1942055337,40.6694412,-73.8617517,79
2332690465,40.6694435,-74.0956512,28
42890247,40.669446,-73.744566,82
303684827,40.6694474,-74.1769623,42
261389641,40.669456,-73.711042,82
541999307,40.6694567,-73.9394074,2
1942055339,40.6694617,-73.8623198,79
103866203,40.669473,-74.120128,28
103861753,40.669473,-74.127109,42
2332690436,40.6694758,-74.0970275,28
1259822816,40.6694989,-73.9477505,2
42497711,40.6695057,-74.0021039,124
42894439,40.669506,-73.731136,82
42857344,40.669518,-73.769033,10
42495795,40.669519,-73.894231,57
598660729,40.6695248,-73.8463364,79
42484992,40.66953,-73.902946,57
42896690,40.6695318,-73.8500976,79
42925457,40.669542,-73.736736,82
42877954,40.669544,-73.728785,82
42500866,40.669547,-73.911662,57
42878423,40.669548,-73.81537,79
42857609,40.669552,-73.776311,10
42921233,40.669556,-73.82604,79
42513084,40.669563,-73.883175,57
1260335197,40.6695683,-73.9199236,57
42869199,40.669569,-73.739199,82
598795212,40.6695707,-74.1091656,28
42518593,40.669588,-73.928261,57
2332690439,40.6695929,-74.1003177,28
42484058,40.669593,-73.995895,124
1012654057,40.6695981,-73.7498123,82
261494829,40.669599,-73.70555,82
261419093,40.669602,-73.701686,82
254000145,40.6696071,-74.1839545,42
1942055344,40.6696101,-73.8628659,79
42907785,40.669612,-73.753242,82
42833684,40.669618,-73.76995,10
261409415,40.669623,-73.711922,82
42501917,40.669637,-73.961949,2
42853324,40.669643,-73.779399,10
254001874,40.6696447,-74.1813021,42
42810575,40.669645,-73.838708,79
261487946,40.669654,-73.722132,82
42511401,40.669654,-73.893312,57
42466183,40.669655,-73.992527,124
42884198,40.669666,-73.765605,10
42863985,40.669666,-73.756437,10
103861968,40.66967,-74.116693,28
42484854,40.66967,-73.901982,57
103861269,40.669674,-74.125131,42
2332697699,40.6696754,-74.0831414,28
1942055346,40.6696774,-73.8617896,79
261369378,40.669682,-73.725897,82
42497128,40.669684,-73.882361,57
42511521,40.669685,-73.910742,57
261424750,40.669693,-73.719293,82
760251407,40.6696939,-74.2022946,42
42515574,40.6697,-73.874931,57
42825602,40.6697065,-73.8357361,79
42868609,40.669718,-73.826953,79
2895688276,40.6697269,-73.8412236,79
261365864,40.669728,-73.715937,82
42878420,40.6697283,-73.8162795,79
42480555,40.6697287,-74.0005439,124
42891942,40.669735,-73.808497,79
1942055350,40.6697355,-73.8597299,79
103875824,40.669738,-74.122794,28
42518588,40.669738,-73.931033,57
42891358,40.6697381,-73.7511049,82
303687089,40.6697424,-74.1811573,42
541999373,40.6697492,-73.9449437,2
42890242,40.669752,-73.745414,82
1942055353,40.6697557,-73.8619057,79
42486228,40.669779,-73.958292,2
42465294,40.669783,-73.985796,124
1372888835,40.669785,-73.9892762,124
42514776,40.669787,-73.916584,57
42894435,40.669791,-73.731989,82
42478550,40.669791,-73.892395,57
42488240,40.669798,-73.870562,57
42469272,40.6697983,-73.9011036,57
1970262955,40.6697987,-73.9532942,2
42470234,40.669804,-73.881545,57
261374024,40.669805,-73.722975,82
42884849,40.6698066,-73.8531331,79
261407777,40.66982,-73.707565,82
42476324,40.66982,-73.91711,57
42805753,40.669823,-73.788831,10
42485263,40.669825,-73.909803,57
42853448,40.6698267,-73.7365252,82
1754140682,40.6698304,-74.1851755,42
1942055355,40.6698329,-73.859073,79
261475634,40.669835,-73.706402,82
105439689,40.669835,-74.1889434,42
261407782,40.669842,-73.70915,82
261407778,40.669844,-73.709703,82
42902844,40.669846,-73.784843,10
261409417,40.669847,-73.712778,82
42469898,40.669847,-73.982428,124
42821977,40.66985,-73.800632,10
103868734,40.66985,-74.123823,28
261407776,40.669872,-73.708271,82
42869195,40.669873,-73.740045,82
42867695,40.669875,-73.729903,82
42878414,40.669879,-73.817193,79
42516389,40.669891,-73.933798,57
1942055356,40.6698922,-73.8610058,79
261416812,40.669895,-73.704415,82
42811954,40.6699,-73.775453,10
261454997,40.669901,-73.719958,82
42487575,40.66991,-73.979063,2
1942055358,40.6699166,-73.8591534,79
42909518,40.669921,-73.854207,79
42810568,40.669925,-73.839607,79
42468368,40.669926,-73.891481,57
42512437,40.66993,-73.880697,57
103880205,40.669931,-74.109894,28
1260335190,40.6699327,-73.9189624,57
42484859,40.6699329,-73.9001815,57
42522183,40.669934,-73.869602,57
2895688287,40.6699352,-73.8414251,79
42922764,40.669936,-73.799325,10
42511525,40.669961,-73.908883,57
42805750,40.669962,-73.789778,10
254003259,40.6699621,-74.1786789,42
1942055360,40.6699645,-73.8581517,79
42848378,40.669972,-73.773627,10
42488944,40.669973,-73.975696,2
42479237,40.669978,-73.919878,57
42853327,40.670001,-73.778586,10
598660711,40.6700089,-73.8479061,79
42874736,40.670022,-73.773122,10
105458190,40.670023,-74.19892,42
1942055362,40.6700249,-73.8600839,79
42476087,40.670029,-73.9723022,2
42493251,40.670041,-73.936569,57
42820367,40.670045,-73.818108,79
42480552,40.6700452,-74.0018436,124
1942055363,40.6700502,-73.8455428,79
1942055366,40.6700584,-73.857495,79
42467162,40.67006,-73.890558,57
42513090,40.670061,-73.879793,57
541999391,40.6700623,-73.9504826,2
103862520,40.670066,-74.113075,28
598644025,40.6700671,-73.8551956,79
42484862,40.6700674,-73.8992606,57
42472545,40.67007,-73.86868,57
42874728,40.670071,-73.763702,10
261458888,40.670072,-73.707249,82
42894429,40.670073,-73.732852,82
42854149,40.670073,-73.746301,82
261409419,40.670075,-73.713628,82
1942055367,40.6700798,-73.8580409,79
42805747,40.670084,-73.790662,10
105502095,40.6700862,-74.1785609,42
42810562,40.670091,-73.840309,79
261415298,40.670097,-73.727926,82
42500229,40.670098,-73.90797,57
42837851,40.6700985,-73.7832004,10
42834816,40.670113,-73.796161,10
42494061,40.670117,-73.922467,57
42474811,40.670125,-73.955269,2
42818654,40.670133,-73.809371,79
303687088,40.6701391,-74.1813718,42
2332690457,40.6701573,-74.0985268,28
42849465,40.670158,-73.755615,10
42493603,40.670158,-73.915729,57
254001821,40.6701594,-74.1815703,42
1942055376,40.6701733,-73.8583408,79
254000473,40.6701744,-74.1841924,42
42869194,40.67018,-73.740895,82
1942055377,40.6701803,-73.859004,79
103866211,40.670183,-74.122422,28
42925494,40.670186,-73.836604,79
42885529,40.6701864,-73.8460044,79
42475498,40.670192,-73.939337,2
42472359,40.670193,-73.889676,57
42502247,40.670195,-73.878871,57
42496186,40.670195,-73.995392,124
261367275,40.670196,-73.716961,82
1942055379,40.6701962,-73.8572469,79
42525138,40.670201,-73.867758,57
42484865,40.6702021,-73.8983385,57
2332697755,40.6702054,-74.1043699,28
2332690438,40.6702061,-74.0955228,28
42805744,40.670207,-73.79155,10
42855651,40.670208,-73.819019,79
103869767,40.670208,-74.119516,28
42876542,40.6702097,-73.7841782,10
42878308,40.670225,-73.728543,82
261398337,40.670235,-73.711636,82
598643753,40.6702392,-73.8562279,79
42511533,40.670241,-73.906998,57
1754140716,40.6702483,-74.1809686,42
42527751,40.67025,-73.862004,79
42466184,40.670257,-73.992024,124
103864568,40.670262,-74.124649,42
2332690437,40.6702773,-74.0970409,28
42503867,40.670279,-73.925413,57
261454998,40.670289,-73.721916,82
103868978,40.67029,-74.116171,28
1942055380,40.6702912,-73.8582331,79
254003307,40.6702974,-74.1810125,42
42492200,40.6703082,-74.0002658,124
261429723,40.67031,-73.719103,82
1942055381,40.670322,-73.8572874,79
42510710,40.6703237,-73.988667,124
2332690458,40.6703244,-74.1002298,28
42513095,40.670327,-73.87795,57
42805740,40.670328,-73.792438,10
42515098,40.670328,-73.888773,57
42870065,40.67033,-73.774497,10
261419095,40.670331,-73.701248,82
42921214,40.6703316,-73.8445794,79
42499592,40.670334,-73.866837,57
760251447,40.6703342,-74.2019119,42
42810547,40.670335,-73.841616,79
42484868,40.6703363,-73.8974193,57
261409423,40.67034,-73.714692,82
42467463,40.670342,-73.942106,2
261369377,40.670345,-73.725663,82
42894426,40.670354,-73.733714,82
42853330,40.67036,-73.777776,10
2332697657,40.6703649,-74.1073787,28
42891354,40.670366,-73.752788,82
42878399,40.670372,-73.819929,79
42478307,40.6703777,-73.9974891,124
253999882,40.6703812,-74.1774397,42
254001732,40.6703819,-74.1855248,42
42509335,40.670384,-73.906031,57
42465292,40.670385,-73.985294,124
261389643,40.670386,-73.710607,82
42809702,40.670387,-73.837471,79
42890237,40.670394,-73.747188,82
103861268,40.670421,-74.126623,42
1942055382,40.670425,-73.8573037,79
103881605,40.670427,-74.109474,28
42533558,40.67043,-73.928181,57
42934407,40.670442,-73.798087,10
42939093,40.670447,-73.771854,10
42477275,40.670448,-73.981927,124
42805736,40.670451,-73.793325,10
598660695,40.6704554,-73.8421919,79
261374023,40.670456,-73.722753,82
42468525,40.67046,-73.877027,57
261478325,40.670461,-73.71997,82
42515102,40.670462,-73.887869,57
42484870,40.6704684,-73.8965148,57
42525144,40.67047,-73.865892,57
42486222,40.670477,-73.961663,2
42857767,40.670484,-73.803576,10
42878393,40.670485,-73.820567,79
42919740,40.670487,-73.802656,10
42901897,40.670487,-73.804479,10
42810725,40.670488,-73.741741,82
42837847,40.670495,-73.783586,10
261416814,40.670495,-73.70412,82
42874768,40.6705,-73.766427,10
103866190,40.6705,-74.1077987,28
42518580,40.670504,-73.944872,2
42817324,40.670511,-73.78223,10
42475980,40.670512,-73.97856,2
42863746,40.670522,-73.810248,79
456350766,40.6705227,-73.8495625,79
103885128,40.670525,-74.069295,28
42511543,40.670528,-73.90511,57
42475050,40.670533,-73.914873,57
42867691,40.670534,-73.729532,82
598660718,40.6705472,-73.8476318,79
261398335,40.670559,-73.709399,82
598643760,40.6705606,-73.854729,79
2332690431,40.6705624,-74.102161,28
261365868,40.670566,-73.715571,82
42821974,40.6705664,-73.8006294,10
42869525,40.670569,-73.75133,82
42805735,40.670576,-73.794227,10
42505910,40.670576,-73.975196,2
103866213,40.670583,-74.123217,28
42520930,40.670583,-73.930952,57
42874771,40.670588,-73.765085,10
42513099,40.670591,-73.876106,57
42852754,40.670595,-73.838337,79
42499705,40.670595,-73.886968,57
42496521,40.670597,-73.947647,2
2332697777,40.6706015,-74.1065304,28
261398331,40.670609,-73.706958,82
42867214,40.6706123,-73.8474011,79
42812997,40.670613,-73.805566,10
42484873,40.6706284,-73.8955602,57
42907778,40.670634,-73.756425,10
105439692,40.6706345,-74.1892948,42
42934402,40.670635,-73.799609,10
42832125,40.670637,-73.734576,82
42497710,40.6706375,-74.0015578,124
42476086,40.6706383,-73.9717962,2
261448110,40.67064,-73.705009,82
261446835,40.670641,-73.720243,82
42480548,40.6706448,-74.0038101,124
42503970,40.670657,-73.904201,57
103863794,40.6706657,-74.1070773,28
667699231,40.6706721,-74.0959731,28
658963035,40.6706863,-74.1802104,42
261386044,40.670697,-73.713254,82
42903445,40.6707,-73.773654,10
42805731,40.670701,-73.795133,10
42890234,40.670702,-73.748034,82
42905987,40.670705,-73.811154,79
261398333,40.67071,-73.708523,82
42878387,40.670714,-73.821825,79
42853334,40.670714,-73.776964,10
42846505,40.670714,-73.8417095,79
2332690425,40.6707225,-74.0997582,28
42474894,40.6707237,-73.916784,57
42513104,40.670724,-73.87518,57
2869335543,40.670725,-73.7682645,10
42504346,40.670727,-73.886082,57
42845374,40.670729,-73.806453,10
42913445,40.67073,-73.752548,82
42516387,40.670734,-73.933721,57
42481641,40.670748,-73.950418,2
42890348,40.670765,-73.763546,10
42509324,40.670766,-73.906131,57
42885526,40.6707669,-73.8478571,79
105509376,40.670776,-74.162459,42
42484876,40.6707773,-73.8945686,57
261448111,40.67078,-73.705902,82
42853017,40.670793,-73.772802,10
42491372,40.670793,-73.903269,57
42891326,40.670803,-73.762615,10
103861970,40.670806,-74.119018,28
42496182,40.670809,-73.994882,124
42831982,40.670812,-73.742632,82
42878303,40.670816,-73.73039,82
261386043,40.670823,-73.712366,82
42472300,40.6708316,-73.9994157,124
42939914,40.670834,-73.8197823,79
541999541,40.6708396,-73.9579081,2
42891328,40.670847,-73.761691,10
42805726,40.670848,-73.796005,10
261409425,40.67085,-73.716699,82
42903452,40.670853,-73.771899,10
253999397,40.6708572,-74.1759296,42
42485161,40.6708592,-73.8851946,57
42466186,40.670861,-73.991522,124
42525116,40.670862,-73.863168,79
42505094,40.670863,-73.874231,57
42906772,40.670866,-73.812068,79
42875852,40.670867,-73.807527,79
42475041,40.670868,-73.919794,57
42858810,40.67087,-73.781422,10
42828400,40.670872,-73.836256,79
279183419,40.6708778,-73.7283067,82
42878383,40.670878,-73.822734,79
42515472,40.6708838,-73.905206,57
42493249,40.670886,-73.93649,57
42886672,40.670889,-73.760775,10
42912321,40.670894,-73.840793,79
42509458,40.670897,-73.914039,57
42518571,40.670898,-73.953187,2
42510276,40.670903,-73.996851,124
42484879,40.6709099,-73.893641,57
42877172,40.67091,-73.770997,10
103863534,40.670921,-74.1071289,28
2548127560,40.6709226,-73.7354436,82
261446834,40.670929,-73.721698,82
42935729,40.670931,-73.766473,10
42811180,40.670931,-73.75987,10
42521136,40.6709347,-73.98816,124
254001840,40.6709348,-74.1813987,42
42511555,40.670936,-73.902289,57
703576677,40.6709505,-74.1819416,42
42853293,40.670952,-73.737301,82
261386042,40.670953,-73.71148,82
261390175,40.670954,-73.700913,82
261367280,40.670955,-73.718906,82
42504632,40.670955,-73.911066,57
261423742,40.670956,-73.714225,82
42833681,40.670968,-73.770099,10
42875202,40.6709719,-73.8508242,79
42896507,40.670974,-73.786022,10
105494157,40.670974,-74.193487,42
42472298,40.6709743,-73.9999461,124
42891334,40.670978,-73.758951,10
42502336,40.670979,-73.884382,57
42518566,40.6709812,-73.9549691,2
103882097,40.670984,-74.109003,28
42465288,40.670989,-73.98479,124
42810536,40.670991,-73.844347,79
42525119,40.6709962,-73.8622323,79
103864570,40.670999,-74.124045,28
544352972,40.6710036,-73.9704353,2
261369375,40.671007,-73.725429,82
42475034,40.671009,-73.922384,57
42845105,40.671022,-73.748922,82
42887974,40.671026,-73.769202,10
42869825,40.671026,-73.839875,79
42906769,40.671027,-73.812984,79
2332690422,40.6710317,-74.0970423,28
42863978,40.671033,-73.758265,10
42475491,40.671033,-73.93926,2
42826675,40.671037,-73.846483,79
42478547,40.6710396,-73.8927121,57
544352966,40.6710409,-73.9689823,2
1260335181,40.6710438,-73.9104673,57
42830859,40.671044,-73.823648,79
42929149,40.671047,-73.754189,10
42477265,40.671052,-73.981425,124
2332690412,40.6710556,-74.1031973,28
103862523,40.671069,-74.112231,28
42469270,40.671069,-73.901429,57
42818652,40.671073,-73.809079,79
42849458,40.671076,-73.754767,10
277788790,40.6710777,-73.8014246,10
261386041,40.671081,-73.710604,82
768165189,40.6710821,-74.1772597,42
42811615,40.671084,-73.776164,10
42890918,40.671085,-73.768305,10
42878300,40.671098,-73.731247,82
42515111,40.6711,-73.883566,57
42795046,40.6711006,-73.8489836,79
42487573,40.671112,-73.978061,2
42529535,40.671126,-73.940931,2
42503924,40.6711282,-73.8613126,79
42872490,40.671131,-73.743512,82
254000481,40.6711339,-74.1819392,42
42913442,40.671139,-73.753777,82
42828746,40.671142,-73.767406,10
42921222,40.67116,-73.838951,79
42475031,40.671169,-73.925328,57
42514254,40.671175,-73.974698,2
1259822820,40.6711772,-73.9614049,2
42468367,40.6711778,-73.8917999,57
42869523,40.671179,-73.751974,82
42469690,40.67118,-73.955937,2
42467460,40.671185,-73.94203,2
598669054,40.6711901,-73.8428467,79
42837150,40.671196,-73.813891,79
42805707,40.671196,-73.802662,10
261416815,40.671196,-73.70381,82
42903461,40.6712,-73.766504,10
103881076,40.671203,-74.115401,28
42500018,40.671205,-73.900507,57
42878378,40.671208,-73.824559,79
105465163,40.6712099,-74.2000128,42
103869769,40.6712114,-74.1215504,28
42497125,40.67122,-73.882754,57
261386040,40.671222,-73.709626,82
42858813,40.671232,-73.780606,10
42826671,40.671239,-73.846999,79
42471201,40.6712414,-73.9713319,2
42853290,40.671254,-73.738149,82
42808035,40.671258,-73.765611,10
42805709,40.671258,-73.801714,10
42814423,40.6712609,-73.860387,79
277789195,40.671273,-73.8008496,10
42814368,40.671294,-73.83806,79
42866121,40.6712946,-73.7577472,10
42504475,40.67131,-73.913086,57
42467160,40.6713153,-73.8908877,57
42472296,40.6713162,-74.0012304,124
42884194,40.671318,-73.76466,10
42475027,40.671321,-73.928098,57
42805713,40.671325,-73.800603,10
42897859,40.671327,-73.788476,10
42805719,40.671327,-73.798218,10
42488237,40.671335,-73.870943,57
42533546,40.671338,-73.944795,2
261407858,40.671341,-73.723435,82
42500260,40.671341,-73.899586,57
42470230,40.671341,-73.881939,57
42890228,40.671342,-73.74981,82
261386039,40.671346,-73.708749,82
42498598,40.671356,-73.95679,2
1754140763,40.6713583,-74.1833671,42
42887376,40.671364,-73.814803,79
42500226,40.671364,-73.908308,57
42480545,40.671371,-74.006031,124
2332690429,40.6713718,-74.1038617,28
42878375,40.671373,-73.825471,79
42878297,40.671382,-73.732115,82
42827884,40.6713915,-73.8594766,79
42496177,40.671403,-73.994384,124
42805716,40.671408,-73.799413,10
42886411,40.6714134,-73.8431199,79
1260335128,40.6714288,-73.9063001,57
103868980,40.671429,-74.118499,28
42471663,40.671429,-73.999021,124
42872484,40.671436,-73.74436,82
42877353,40.671442,-73.794014,10
42853340,40.671443,-73.775359,10
42810525,40.671443,-73.845056,79
42836583,40.671449,-73.78942,10
42472363,40.6714498,-73.8899871,57
42509432,40.671456,-73.914171,57
42466188,40.671458,-73.991023,124
254000442,40.6714652,-74.186334,42
42512434,40.671468,-73.881079,57
42513123,40.671474,-73.869985,57
42475021,40.671474,-73.930868,57
42510898,40.67148,-73.898664,57
42496516,40.671488,-73.947564,2
462631365,40.6714977,-74.1862535,42
42471653,40.671506,-73.907337,57
42517530,40.6715088,-73.9963519,124
1260335220,40.6715223,-73.9151779,57
42900080,40.6715241,-73.8585528,79
42868605,40.671533,-73.826385,79
42518554,40.671536,-73.957657,2
42478197,40.6715414,-73.9986532,124
42906762,40.6715433,-73.8157175,79
261436484,40.671546,-73.706512,82
598643687,40.6715476,-73.8532171,79
42826670,40.671557,-73.847821,79
42853287,40.671559,-73.738999,82
42514250,40.67156,-73.975494,2
261410133,40.671563,-73.726151,82
42837839,40.671567,-73.784652,10
42887047,40.671568,-73.79031,10
279183512,40.6715721,-73.7280555,82
303687087,40.6715815,-74.1832148,42
254000630,40.6715825,-74.184635,42
42484887,40.6715838,-73.8890988,57
103862526,40.671587,-74.111794,28
42858815,40.67159,-73.779799,10
42465284,40.671591,-73.984289,124
1372888607,40.6715926,-73.9877694,124
42478303,40.6715943,-73.9982562,124
42893748,40.6715958,-73.7536371,82
42515121,40.671598,-73.880178,57
42476335,40.671607,-73.916942,57
42472542,40.671608,-73.869064,57
42503728,40.671615,-73.897745,57
42471659,40.6716215,-73.9996355,124
42475013,40.671626,-73.933635,57
42474795,40.6716275,-73.9625613,2
42481637,40.671638,-73.950334,2
42893757,40.6716386,-73.7532828,82
42787935,40.6716417,-73.8506014,79
42890345,40.671651,-73.763814,10
42475977,40.671655,-73.980923,124
42890225,40.671659,-73.750643,82
42812090,40.6716591,-73.8576117,79
42878292,40.671663,-73.732972,82
103856162,40.6716729,-74.0989487,28
42834811,40.671683,-73.795837,10
42891350,40.671684,-73.756464,10
42500863,40.671687,-73.912218,57
42794902,40.671689,-73.772894,10
598643712,40.6716912,-73.8526857,79
42897850,40.671692,-73.7912,10
42893437,40.671695,-73.816629,79
42487570,40.671715,-73.977558,2
42480560,40.6717179,-74.0091287,124
42484889,40.6717183,-73.8881946,57
1413215965,40.6717309,-73.9585854,2
42502243,40.671732,-73.879254,57
42513129,40.671738,-73.86814,57
42511293,40.671749,-73.89684,57
42854145,40.671758,-73.745248,82
42479234,40.671758,-73.91971,57
544352884,40.6717671,-73.9696041,2
261373107,40.671771,-73.726933,82
42475008,40.671774,-73.936406,57
42517547,40.671784,-73.974188,2
261367288,40.671788,-73.721408,82
42504638,40.671789,-73.905435,57
42526050,40.671791,-73.953102,2
42913595,40.671798,-73.819492,79
103861972,40.671805,-74.121065,28
42903482,40.671813,-73.762934,10
42824652,40.671815,-73.792084,10
42474905,40.6718163,-73.9141409,57
42531180,40.671824,-74.008452,124
261409904,40.671826,-73.71633,82
42853348,40.671828,-73.774496,10
261416822,40.671835,-73.704477,82
42858768,40.671846,-73.728787,82
42808032,40.671847,-73.765677,10
42472295,40.6718482,-74.0032287,124
42810521,40.671849,-73.846582,79
42484891,40.6718528,-73.8872879,57
42884188,40.671853,-73.764353,10
42820374,40.671857,-73.817542,79
42476084,40.6718633,-73.970845,2
42513531,40.671864,-73.878333,57
42853283,40.671866,-73.739841,82
42849455,40.671868,-73.754355,10
42499589,40.671871,-73.867221,57
42520304,40.671872,-73.954637,2
261419097,40.67188,-73.700396,82
42939562,40.671884,-73.794852,10
261406671,40.671886,-73.719791,82
42495629,40.671893,-73.895867,57
42494059,40.6719,-73.9223,57
42503968,40.671925,-73.904515,57
42475001,40.671926,-73.939177,2
42514244,40.671933,-73.976263,2
42932409,40.671937,-73.798293,10
42832119,40.671947,-73.733836,82
42876287,40.671948,-73.84488,79
42858818,40.671949,-73.77899,10
254000627,40.6719526,-74.185886,42
261369371,40.671967,-73.724977,82
42474997,40.671974,-73.940062,2
42903490,40.671978,-73.762052,10
42471657,40.6719789,-74.0009106,124
42890221,40.67198,-73.751487,82
42803428,40.6719814,-73.7356505,82
42484893,40.6719862,-73.8864095,57
2332690433,40.6719946,-74.1010559,28
42468520,40.671997,-73.877412,57
42496175,40.672005,-73.993878,124
1942055389,40.6720086,-73.8516681,79
42513134,40.67201,-73.866275,57
42474993,40.672016,-73.940847,2
261374156,40.672023,-73.701426,82
2332690423,40.6720287,-74.1064814,28
42855649,40.672032,-73.81845,79
42495789,40.672043,-73.894861,57
103875905,40.6720473,-74.1081612,28
42469689,40.672055,-73.955622,2
42897846,40.6720556,-73.7929476,10
42503861,40.672062,-73.925245,57
42466189,40.672066,-73.990517,124
42514785,40.672077,-73.911336,57
42467456,40.672078,-73.941945,2
42872478,40.67208,-73.746134,82
261407863,40.672092,-73.72318,82
42817319,40.672103,-73.783445,10
103872432,40.672103,-74.113352,28
2332697719,40.6721085,-74.1062218,28
261496453,40.672109,-73.712584,82
103862528,40.672113,-74.111351,28
42484896,40.6721133,-73.8855183,57
2757109767,40.6721177,-73.8432966,79
2840940890,40.6721196,-73.903188,57
42858764,40.672127,-73.729648,82
42515129,40.67213,-73.876487,57
42469892,40.6721427,-73.987152,124
42809909,40.672145,-73.773717,10
42906749,40.672155,-73.819118,79
261389648,40.672165,-73.710774,82
261483287,40.672167,-73.702487,82
42810722,40.672173,-73.740685,82
42886946,40.672174,-73.761019,10
42511395,40.672177,-73.893955,57
261367289,40.672184,-73.722167,82
42465281,40.672194,-73.983786,124
261413944,40.672194,-73.709002,82
42504641,40.672197,-73.90266,57
103874079,40.672201,-74.114561,28
42818648,40.672204,-73.808725,79
2332690463,40.6722042,-74.1056103,28
42471197,40.6722085,-73.9738252,2
261413943,40.672209,-73.706221,82
261398338,40.672209,-73.69928,82
42534032,40.672211,-73.928014,57
42875850,40.672222,-73.807453,79
42845370,40.672222,-73.806365,10
261410132,40.672224,-73.725803,82
42474990,40.672228,-73.94471,2
42484899,40.6722321,-73.8846981,57
42475790,40.6722322,-74.0110084,124
42498596,40.672237,-73.956477,2
544352735,40.6722379,-73.9688667,2
42812994,40.672239,-73.805392,10
42501914,40.672244,-73.961029,2
42477259,40.672256,-73.980418,2
42794905,40.67226,-73.772953,10
42515133,40.672263,-73.875566,57
2332690434,40.6722689,-74.097116,28
42863974,40.672276,-73.76047,10
42897923,40.672279,-73.804492,10
42888260,40.6722808,-73.8438421,79
261399331,40.672288,-73.700159,82
42473565,40.672291,-73.9129978,57
42877349,40.672292,-73.793899,10
42846502,40.6723,-73.842101,79
42857464,40.672307,-73.77818,10
42897835,40.672313,-73.794818,10
42478543,40.672315,-73.893028,57
42857762,40.672316,-73.803591,10
42487567,40.672318,-73.977056,2
105473305,40.672322,-74.192572,42
42469266,40.672332,-73.901753,57
254001756,40.6723387,-74.1851845,42
42871262,40.6723403,-73.7279267,82
42834808,40.672345,-73.795749,10
103873325,40.672345,-74.117737,28
42473564,40.672348,-73.914087,57
42787927,40.672349,-73.8528322,79
42484902,40.6723549,-73.8838955,57
42897932,40.672355,-73.802676,10
42890666,40.672356,-73.82031,79
42803433,40.672356,-73.734942,82
42863740,40.672357,-73.809677,79
42520929,40.672363,-73.930785,57
42472294,40.672364,-74.005079,124
261436785,40.672368,-73.718757,82
42810518,40.672372,-73.847994,79
42474987,40.67238,-73.94748,2
42872473,40.672384,-73.746984,82
42837837,40.672384,-73.785737,10
42505090,40.672389,-73.874624,57
42853353,40.672392,-73.772077,10
42829177,40.672393,-73.801705,10
42858758,40.672407,-73.730504,82
42869520,40.672408,-73.752897,82
42513137,40.672409,-73.863551,79
254000451,40.6724126,-74.1851397,42
42524186,40.672414,-73.957339,2
42904077,40.672421,-73.836381,79
261483289,40.672426,-73.704216,82
42903507,40.672429,-73.756362,10
42891469,40.672429,-73.841183,79
103868982,40.67243,-74.120547,28
42821969,40.6724447,-73.800635,10
42468366,40.672449,-73.892124,57
42867211,40.672457,-73.846165,79
42903502,40.672459,-73.759496,10
42922090,40.672461,-73.782637,10
261377077,40.672463,-73.71175,82
42843502,40.672469,-73.799867,10
42500015,40.672471,-73.90083,57
42916474,40.6724717,-73.8518697,79
42484905,40.6724778,-73.8830752,57
2332690452,40.6724826,-74.1034594,28
261409905,40.672484,-73.716076,82
2332690449,40.6724866,-74.0983337,28
42853278,40.672495,-73.741579,82
42473560,40.672499,-73.916857,57
2332690411,40.6725033,-74.1062748,28
42478191,40.6725106,-73.9992088,124
42515136,40.672511,-73.873719,57
253999390,40.6725111,-74.1749775,42
105458192,40.6725118,-74.197234,42
42471195,40.6725126,-73.9747005,2
42516378,40.672515,-73.933553,57
42897914,40.672523,-73.810591,79
261373106,40.672527,-73.726779,82
42891528,40.672529,-73.821257,79
42474983,40.67253,-73.950251,2
42897828,40.672531,-73.798376,10
42853357,40.672531,-73.771178,10
42513140,40.6725417,-73.8626032,79
42890280,40.672552,-73.753396,82
261377073,40.672559,-73.709942,82
42869821,40.672562,-73.840251,79
261377525,40.672567,-73.721054,82
261475636,40.672572,-73.705102,82
42891460,40.672574,-73.844471,79
42808029,40.672577,-73.765758,10
42467159,40.672581,-73.891217,57
42521753,40.6725952,-73.995102,124
